EX_MGlcn109_rl_e_r,1e-09
EX_MGlcn110_e_r,1e-09
EX_MGlcn110_rl_e_r,1e-09
EX_MGlcn111_e_r,1e-09
EX_MGlcn111_rl_e_r,1e-09
EX_MGlcn112_e_r,1e-09
EX_MGlcn112_rl_e_r,1e-09
EX_MGlcn113_e_r,1e-09
EX_MGlcn113_rl_e_r,1e-09
EX_MGlcn114_e_r,1e-09
EX_MGlcn114_rl_e_r,1e-09
EX_MGlcn115_e_r,1e-09
EX_MGlcn115_rl_e_r,1e-09
EX_MGlcn117_e_r,1e-09
EX_MGlcn117_rl_e_r,1e-09
EX_MGlcn12_e_r,1e-09
EX_MGlcn12_rl_e_r,1e-09
EX_MGlcn120_e_r,1e-09
EX_MGlcn120_rl_e_r,1e-09
EX_MGlcn126_e_r,1e-09
EX_MGlcn126_rl_e_r,1e-09
EX_MGlcn13_e_r,1e-09
EX_MGlcn13_rl_e_r,1e-09
EX_MGlcn130_e_r,1e-09
EX_MGlcn130_rl_e_r,1e-09
EX_MGlcn131_e_r,1e-09
EX_MGlcn131_rl_e_r,1e-09
EX_MGlcn137_e_r,1e-09
EX_MGlcn137_rl_e_r,1e-09
EX_MGlcn138_e_r,1e-09
EX_MGlcn138_rl_e_r,1e-09
EX_MGlcn139_e_r,1e-09
EX_MGlcn139_rl_e_r,1e-09
EX_MGlcn14_e_r,1e-09
EX_MGlcn14_rl_e_r,1e-09
EX_MGlcn140_e_r,1e-09
EX_MGlcn140_rl_e_r,1e-09
EX_MGlcn141_e_r,1e-09
EX_MGlcn141_rl_e_r,1e-09
EX_MGlcn142_e_r,1e-09
EX_MGlcn142_rl_e_r,1e-09
EX_MGlcn143_e_r,1e-09
EX_MGlcn143_rl_e_r,1e-09
EX_MGlcn144_e_r,1e-09
EX_MGlcn144_rl_e_r,1e-09
EX_MGlcn145_e_r,1e-09
EX_MGlcn145_rl_e_r,1e-09
EX_MGlcn146_e_r,1e-09
EX_MGlcn146_rl_e_r,1e-09
EX_MGlcn147_e_r,1e-09
EX_MGlcn147_rl_e_r,1e-09
EX_MGlcn148_e_r,1e-09
EX_MGlcn148_rl_e_r,1e-09
EX_MGlcn149_e_r,1e-09
EX_MGlcn149_rl_e_r,1e-09
EX_MGlcn150_e_r,1e-09
EX_MGlcn150_rl_e_r,1e-09
EX_MGlcn151_e_r,1e-09
EX_MGlcn151_rl_e_r,1e-09
EX_MGlcn152_e_r,1e-09
EX_MGlcn152_rl_e_r,1e-09
EX_MGlcn153_e_r,1e-09
EX_MGlcn153_rl_e_r,1e-09
EX_MGlcn154_e_r,1e-09
EX_MGlcn154_rl_e_r,1e-09
EX_MGlcn155_e_r,1e-09
EX_MGlcn155_rl_e_r,1e-09
EX_MGlcn156_e_r,1e-09
EX_MGlcn156_rl_e_r,1e-09
EX_MGlcn157_e_r,1e-09
EX_MGlcn157_rl_e_r,1e-09
EX_MGlcn158_e_r,1e-09
EX_MGlcn158_rl_e_r,1e-09
EX_MGlcn159_e_r,1e-09
EX_MGlcn159_rl_e_r,1e-09
EX_MGlcn16_e_r,1e-09
EX_MGlcn16_rl_e_r,1e-09
EX_MGlcn160_e_r,1e-09
EX_MGlcn160_rl_e_r,1e-09
EX_MGlcn161_e_r,1e-09
EX_MGlcn161_rl_e_r,1e-09
EX_MGlcn163_e_r,1e-09
EX_MGlcn163_rl_e_r,1e-09
EX_MGlcn164_e_r,1e-09
EX_MGlcn164_rl_e_r,1e-09
EX_MGlcn165_e_r,1e-09
EX_MGlcn165_rl_e_r,1e-09
EX_MGlcn166_e_r,1e-09
EX_MGlcn166_rl_e_r,1e-09
EX_MGlcn167_e_r,1e-09
EX_MGlcn167_rl_e_r,1e-09
EX_MGlcn168_e_r,1e-09
EX_MGlcn168_rl_e_r,1e-09
EX_MGlcn169_e_r,1e-09
EX_MGlcn169_rl_e_r,1e-09
EX_MGlcn170_e_r,1e-09
EX_MGlcn170_rl_e_r,1e-09
EX_MGlcn171_e_r,1e-09
EX_MGlcn171_rl_e_r,1e-09
EX_MGlcn172_e_r,1e-09
EX_MGlcn172_rl_e_r,1e-09
EX_MGlcn173_e_r,1e-09
EX_MGlcn173_rl_e_r,1e-09
EX_MGlcn174_e_r,1e-09
EX_MGlcn174_rl_e_r,1e-09
EX_MGlcn175_e_r,1e-09
EX_MGlcn175_rl_e_r,1e-09
EX_MGlcn176_e_r,1e-09
EX_MGlcn176_rl_e_r,1e-09
EX_MGlcn177_e_r,1e-09
EX_MGlcn177_rl_e_r,1e-09
EX_MGlcn178_e_r,1e-09
EX_MGlcn178_rl_e_r,1e-09
EX_MGlcn179_e_r,1e-09
EX_MGlcn179_rl_e_r,1e-09
EX_MGlcn18_e_r,1e-09
EX_MGlcn18_rl_e_r,1e-09
EX_MGlcn180_e_r,1e-09
EX_MGlcn180_rl_e_r,1e-09
EX_MGlcn181_e_r,1e-09
EX_MGlcn181_rl_e_r,1e-09
EX_MGlcn182_e_r,1e-09
EX_MGlcn182_rl_e_r,1e-09
EX_MGlcn195_e_r,1e-09
EX_MGlcn195_rl_e_r,1e-09
EX_MGlcn196_e_r,1e-09
EX_MGlcn196_rl_e_r,1e-09
EX_MGlcn2_e_r,1e-09
EX_MGlcn2_rl_e_r,1e-09
EX_MGlcn21_e_r,1e-09
EX_MGlcn21_rl_e_r,1e-09
EX_MGlcn22_e_r,1e-09
EX_MGlcn22_rl_e_r,1e-09
EX_MGlcn23_e_r,1e-09
EX_MGlcn23_rl_e_r,1e-09
EX_MGlcn25_e_r,1e-09
EX_MGlcn25_rl_e_r,1e-09
EX_MGlcn26_e_r,1e-09
EX_MGlcn26_rl_e_r,1e-09
EX_MGlcn27_e_r,1e-09
EX_MGlcn27_rl_e_r,1e-09
EX_MGlcn28_e_r,1e-09
EX_MGlcn28_rl_e_r,1e-09
EX_MGlcn29_e_r,1e-09
EX_MGlcn29_rl_e_r,1e-09
EX_MGlcn3_e_r,1e-09
EX_MGlcn3_rl_e_r,1e-09
EX_MGlcn30_e_r,1e-09
EX_MGlcn30_rl_e_r,1e-09
EX_MGlcn31_e_r,1e-09
EX_MGlcn31_rl_e_r,1e-09
EX_MGlcn32_e_r,1e-09
EX_MGlcn32_rl_e_r,1e-09
EX_MGlcn34_e_r,1e-09
EX_MGlcn34_rl_e_r,1e-09
EX_MGlcn35_e_r,1e-09
EX_MGlcn35_rl_e_r,1e-09
EX_MGlcn36_e_r,1e-09
EX_MGlcn36_rl_e_r,1e-09
EX_MGlcn39_e_r,1e-09
EX_MGlcn39_rl_e_r,1e-09
EX_MGlcn4_e_r,1e-09
EX_MGlcn4_rl_e_r,1e-09
EX_MGlcn42_e_r,1e-09
EX_MGlcn42_rl_e_r,1e-09
EX_MGlcn45_e_r,1e-09
EX_MGlcn45_rl_e_r,1e-09
EX_MGlcn46_e_r,1e-09
EX_MGlcn46_rl_e_r,1e-09
EX_MGlcn48_e_r,1e-09
EX_MGlcn48_rl_e_r,1e-09
EX_MGlcn5_e_r,1e-09
EX_MGlcn5_rl_e_r,1e-09
EX_MGlcn51_e_r,1e-09
EX_MGlcn51_rl_e_r,1e-09
EX_MGlcn53_e_r,1e-09
EX_MGlcn53_rl_e_r,1e-09
EX_MGlcn55_e_r,1e-09
EX_MGlcn55_rl_e_r,1e-09
EX_MGlcn56_e_r,1e-09
EX_MGlcn56_rl_e_r,1e-09
EX_MGlcn57_e_r,1e-09
EX_MGlcn57_rl_e_r,1e-09
EX_MGlcn58_e_r,1e-09
EX_MGlcn58_rl_e_r,1e-09
EX_MGlcn6_e_r,1e-09
EX_MGlcn6_rl_e_r,1e-09
EX_MGlcn61_e_r,1e-09
EX_MGlcn61_rl_e_r,1e-09
EX_MGlcn64_e_r,1e-09
EX_MGlcn64_rl_e_r,1e-09
EX_MGlcn65_e_r,1e-09
EX_MGlcn65_rl_e_r,1e-09
EX_MGlcn66_e_r,1e-09
EX_MGlcn66_rl_e_r,1e-09
EX_MGlcn68_e_r,1e-09
EX_MGlcn68_rl_e_r,1e-09
EX_MGlcn69_e_r,1e-09
EX_MGlcn69_rl_e_r,1e-09
EX_MGlcn70_e_r,1e-09
EX_MGlcn70_rl_e_r,1e-09
EX_MGlcn71_e_r,1e-09
EX_MGlcn71_rl_e_r,1e-09
EX_MGlcn72_e_r,1e-09
EX_MGlcn72_rl_e_r,1e-09
EX_MGlcn74_e_r,1e-09
EX_MGlcn74_rl_e_r,1e-09
EX_MGlcn75_e_r,1e-09
EX_MGlcn75_rl_e_r,1e-09
EX_MGlcn77_e_r,1e-09
EX_MGlcn77_rl_e_r,1e-09
EX_MGlcn78_e_r,1e-09
EX_MGlcn78_rl_e_r,1e-09
EX_MGlcn79_e_r,1e-09
EX_MGlcn79_rl_e_r,1e-09
EX_MGlcn80_e_r,1e-09
EX_MGlcn80_rl_e_r,1e-09
EX_MGlcn81_e_r,1e-09
EX_MGlcn81_rl_e_r,1e-09
EX_MGlcn82_e_r,1e-09
EX_MGlcn82_rl_e_r,1e-09
EX_MGlcn83_e_r,1e-09
EX_MGlcn83_rl_e_r,1e-09
EX_MGlcn84_e_r,1e-09
EX_MGlcn84_rl_e_r,1e-09
EX_MGlcn85_e_r,1e-09
EX_MGlcn85_rl_e_r,1e-09
EX_MGlcn90_e_r,1e-09
EX_MGlcn90_rl_e_r,1e-09
EX_MGlcn91_e_r,1e-09
EX_MGlcn91_rl_e_r,1e-09
EX_MGlcn92_e_r,1e-09
EX_MGlcn92_rl_e_r,1e-09
EX_MGlcn93_e_r,1e-09
EX_MGlcn93_rl_e_r,1e-09
EX_MGlcn94_e_r,1e-09
EX_MGlcn94_rl_e_r,1e-09
EX_MGlcn95_e_r,1e-09
EX_MGlcn95_rl_e_r,1e-09
EX_MGlcn96_e_r,1e-09
EX_MGlcn96_rl_e_r,1e-09
EX_MGlcn97_e_r,1e-09
EX_MGlcn97_rl_e_r,1e-09
EX_MGlcn98_e_r,1e-09
EX_MGlcn98_rl_e_r,1e-09
EX_MGlcn99_e_r,1e-09
EX_MGlcn99_rl_e_r,1e-09
EX_mn2_e_r,7.47e-05
EX_mnl_e_r,0.0001702
EX_mops_e_r,1e-09
EX_mso3_e_r,1e-09
EX_na1_e_r,0.1724463
EX_nac_e_r,0.0003086
EX_nh4_e_r,0.001
EX_nmn_e_r,1e-04
EX_no2_e_r,1e-04
EX_no3_e_r,1e-04
EX_o2_e_r,1e-09
EX_ocdca_e_r,0.0358509
EX_orn_e_r,0.05
EX_pac_e_r,1e-09
EX_pb_e_r,1e-09
EX_phe_L_e_r,0.020715
EX_pi_e_r,0.0142266
EX_pnto_R_e_r,1e-04
EX_ppa_e_r,1e-09
EX_ppi_e_r,1e-09
EX_pppn_e_r,1e-09
EX_pro_L_e_r,0.0538153
EX_ptrc_e_r,0.05
EX_pydam_e_r,0.00032
EX_pydx_e_r,0.00032
EX_pydxn_e_r,0.00032
EX_rib_D_e_r,1e-04
EX_rmn_e_r,1e-09
EX_salcn_e_r,1e-09
EX_sbt_D_e_r,3.29e-05
EX_sel_e_r,1e-09
EX_selni_e_r,1e-09
EX_ser_D_e_r,1e-09
EX_ser_L_e_r,0.0373792
EX_so4_e_r,0.05
EX_spmd_e_r,1e-04
EX_sTn_antigen_e_r,1e-09
EX_succ_e_r,1e-04
EX_sucr_e_r,0.202383
EX_sulfac_e_r,1e-09
EX_T_antigen_e_r,1e-09
EX_taur_e_r,1e-09
EX_thm_e_r,0.0054079
EX_thr_L_e_r,0.0258811
EX_thymd_e_r,1e-04
EX_tma_e_r,1e-09
EX_tmao_e_r,1e-09
EX_Tn_antigen_e_r,1e-09
EX_tre_e_r,1e-04
EX_trp_L_e_r,0.0045548
EX_tsul_e_r,1e-09
EX_ttdca_e_r,0.0302114
EX_tym_e_r,1e-09
EX_tyr_L_e_r,0.0156469
EX_ura_e_r,1e-04
EX_urea_e_r,1e-04
EX_uri_e_r,1e-04
EX_val_L_e_r,0.0377844
EX_xan_e_r,1e-04
EX_xtsn_e_r,1e-09
EX_xyl_D_e_r,0.001
EX_zn2_e_r,0.000151
